,int.rate,log.annual.inc,dtai,fico,days.with.cr.line,inq.last.6mths,delinq.2yrs,default
8226,0.1804,11.65268741,21.03,652,7140.041667,2,0,0
606,0.1197,11.08214255,8.6,687,3270.0,1,0,1
4475,0.1426,10.31304428,15.38,662,2819.958333,0,1,0
7120,0.1348,11.56171563,11.18,682,7680.0,1,0,0
4535,0.0774,10.62132735,17.68,752,3390.0,1,0,0
7368,0.1062,11.47833402,10.2,727,4890.041667,2,0,0
4271,0.1426,10.77895629,16.15,667,2670.0,2,0,0
6828,0.1565,11.28978191,23.08,712,7860.041667,1,0,0
6945,0.1531,12.388394199999999,14.72,697,4140.041667,3,0,1
2535,0.0963,10.08580911,7.85,727,5400.0,2,0,0
2188,0.08,11.77528973,3.78,762,5010.041667,1,0,0
1908,0.1189,10.51867319,20.63,692,4410.0,1,0,1
2307,0.0768,11.6351431,1.07,787,3150.041667,0,0,0
1399,0.1178,10.75790288,22.49,692,8160.0,3,0,1
5332,0.0705,11.28978191,10.56,772,12689.95833,0,0,0
6856,0.1287,11.49272276,8.49,697,4141.041667,0,0,1
7569,0.1311,12.04355372,24.52,687,3479.041667,2,0,0
4936,0.16,10.81977828,10.61,662,3119.958333,0,0,0
4759,0.0894,10.91508846,17.15,757,6330.0,0,0,0
7060,0.1136,10.30895266,22.68,702,1861.0,1,1,0
9270,0.1531,11.05879518,17.37,667,2313.041667,4,0,0
2149,0.0932,10.645424900000002,24.37,757,3390.041667,2,0,0
2068,0.0932,10.81977828,0.36,777,3092.041667,2,0,0
6504,0.0774,10.81977828,8.21,807,4410.0,0,0,0
6785,0.1719,9.862665558,5.13,667,1161.0,0,1,0
7822,0.1722,7.547501682999999,18.99,642,450.0,0,0,0
566,0.0976,10.448714599999999,1.46,712,2970.0,0,0,0
1161,0.1286,10.78931908,20.56,682,3330.0,2,2,0
6048,0.0859,11.51292546,11.18,737,6420.041667,2,0,0
7397,0.1136,9.764225485,0.0,717,7170.041667,1,0,0
8157,0.1551,11.03488966,15.38,647,1860.0,0,0,0
313,0.133,10.81977828,17.04,662,6179.0,3,0,0
2494,0.1632,11.112447900000001,10.39,667,7590.0,2,2,0
4825,0.1392,11.47210347,7.0,682,6509.958333,0,0,0
2613,0.1474,10.71441777,24.08,672,1921.9583329999998,1,0,0
9245,0.1218,10.645424900000002,6.54,702,3574.0,4,0,0
5657,0.16,11.49272276,6.06,662,5010.0,0,0,0
7029,0.1385,11.15625052,7.89,692,3180.041667,0,0,0
4418,0.0859,10.858999,21.6,732,3240.0,2,0,0
8798,0.1317,11.56171563,1.03,677,3660.0,4,0,1
8134,0.1141,8.411832676,4.0,667,330.0,4,0,0
2109,0.1221,11.3223701,1.42,747,2670.041667,0,0,0
2168,0.1379,11.00209984,15.14,697,4800.0,1,0,1
2181,0.16,11.03488966,7.39,672,7800.041667,3,0,0
5528,0.1357,10.4341158,20.79,682,2310.0,0,0,0
8141,0.133,10.59663473,5.13,657,3179.041667,8,0,1
8783,0.1759,10.89673933,27.47,672,3720.0,6,1,1
9212,0.1496,10.75790288,16.09,687,3907.041667,6,0,1
8921,0.1347,11.00209984,17.68,692,4860.041667,4,2,0
7163,0.1904,11.46163217,16.03,712,5640.041667,0,0,0
502,0.0832,10.98529272,7.08,767,13319.04167,0,0,0
2227,0.1221,10.15019137,8.25,767,1860.0,1,0,0
6733,0.1565,10.71441777,5.41,752,4410.0,0,0,1
4497,0.1426,11.58988651,13.75,667,6240.0,3,0,0
9175,0.1505,11.28978191,24.27,667,4320.0,0,0,0
3803,0.08,10.40426284,10.76,747,3300.0,0,0,0
1914,0.0963,10.32548196,14.4,722,3257.0,2,0,0
905,0.1261,10.82512397,10.12,672,8864.958333,0,0,0
1377,0.1304,11.251560699999999,22.08,707,5220.0,1,0,0
1277,0.1191,10.51686074,19.77,677,4559.958333,1,0,0
6625,0.0705,10.89673933,2.67,787,4800.0,0,0,0
6173,0.1565,11.22524339,6.61,667,2709.041667,1,0,0
4558,0.0774,9.903487553,4.68,732,3030.0,0,0,0
5625,0.16,10.858999,0.6,682,2640.041667,0,0,1
1313,0.1128,10.91508846,4.65,682,3209.958333,0,0,1
3402,0.1221,10.77895629,18.35,707,3065.958333,0,0,0
5166,0.1114,10.95080655,19.79,732,4649.958333,1,0,0
4417,0.1114,11.35040654,6.58,752,5880.0,0,0,0
3181,0.0768,11.69524702,7.03,782,5707.0,0,0,0
9253,0.1461,10.1266311,10.03,677,1860.0,4,0,1
5212,0.1287,10.50232405,1.75,682,1860.0,2,0,0
8515,0.1766,12.04355372,26.97,682,9599.958333,0,0,0
3377,0.0932,11.00209984,11.32,777,3479.958333,1,0,0
437,0.1362,10.30895266,19.52,667,4412.0,0,0,0
4752,0.1183,10.91508846,9.51,742,1590.0,1,0,0
7879,0.1467,10.49127422,0.33,692,360.0,8,0,1
6013,0.1114,12.20607265,9.68,737,7627.0,3,0,0
4870,0.1392,11.21182037,4.2,677,5369.958333,1,0,0
8433,0.1261,10.89673933,19.96,682,2639.958333,1,0,0
6991,0.1183,11.58988651,17.63,707,10830.04167,2,0,0
2902,0.1221,10.46310334,9.53,717,3540.0,0,0,0
3225,0.1126,10.59653473,23.52,717,3359.958333,2,0,1
4732,0.1357,10.74903388,21.17,702,4229.958333,0,0,0
4669,0.0859,11.35035948,7.3,747,7949.958333,1,0,0
7522,0.0988,10.51867319,20.04,737,3871.041667,0,0,0
1234,0.1001,10.89673933,11.56,707,4559.958333,1,0,0
8696,0.1197,11.88448902,18.16,682,6689.958333,8,0,1
38,0.0996,10.77895629,8.03,707,4320.0,1,0,0
8827,0.1304,11.00209984,15.92,692,9389.958333,6,2,0
8614,0.1387,11.22524339,16.16,652,3029.958333,1,0,1
6020,0.1183,10.96819829,19.31,697,6450.0,1,0,0
6311,0.1287,9.998615897999999,15.44,687,4573.041667,0,0,0
7092,0.1099,11.28978191,18.82,757,7140.041667,3,0,0
59,0.0964,11.00209984,7.72,712,2293.958333,0,0,0
9171,0.1253,10.81977828,15.58,707,2280.0,4,2,1
6059,0.1253,10.46310334,12.03,707,4680.0,0,0,0
1945,0.1189,10.59663473,14.88,757,6150.0,0,0,0
2842,0.1316,10.73639668,7.98,702,3881.0,1,0,0
5760,0.1426,10.75739211,22.84,677,5250.041667,1,0,0
2341,0.1568,10.91643301,22.18,667,11130.04167,1,0,0
6469,0.1253,11.3736634,5.9,752,7230.0,0,0,0
3330,0.1253,10.43399815,22.56,697,9629.958333,1,0,1
8672,0.1355,11.308358300000002,10.95,657,4620.0,0,0,0
6776,0.1114,10.08580911,12.1,737,2370.041667,1,0,0
7789,0.1407,10.71441777,0.53,642,2846.0,6,13,0
3872,0.1758,10.77895629,5.03,697,1740.0,0,0,0
7330,0.0788,11.46163217,10.77,732,5880.0,0,0,0
1006,0.1166,11.08214255,19.68,687,4499.958333,0,0,0
7613,0.1348,10.71441777,14.19,677,3750.0,2,0,0
4088,0.1316,12.08168787,11.47,707,3779.958333,2,0,0
4428,0.0859,10.16585182,16.06,767,7532.958333,0,0,0
8760,0.1886,11.31447453,27.26,652,3543.958333,3,0,0
9174,0.1505,11.58988651,8.2,662,14529.0,5,0,0
2511,0.1726,11.16764253,2.71,667,5969.958333,2,0,0
8780,0.1411,10.59663473,19.5,672,3749.958333,4,0,0
6968,0.1392,11.3736634,18.33,702,3810.041667,1,0,0
3077,0.1347,10.858999,9.65,692,3678.0,0,0,0
2195,0.0963,11.35040654,22.11,752,5550.0,0,0,0
7634,0.0788,10.83958091,13.36,737,4890.041667,1,0,0
9135,0.1474,10.645424900000002,24.6,672,2759.958333,6,0,0
2674,0.0932,10.30895266,10.52,737,3243.0,3,0,0
9118,0.1189,10.26548829,16.29,692,3809.958333,4,0,0
266,0.0712,11.69524702,0.65,792,3810.041667,1,0,0
5620,0.16,11.69524702,18.08,757,4019.958333,0,0,1
4951,0.0894,10.89673933,7.44,717,4380.0,1,1,0
9167,0.1632,11.46163217,20.7,667,7353.0,4,2,0
4631,0.1496,11.35040654,11.55,762,4289.958333,0,0,0
7171,0.1533,11.77528973,16.35,697,5700.041667,2,0,0
8533,0.1734,11.05089001,25.68,677,5579.958333,2,1,0
405,0.1615,11.6351431,24.84,682,7619.0,0,1,1
6318,0.1531,13.00357984,0.18,712,1710.0416670000002,1,0,0
1611,0.1178,11.22524339,1.84,702,5430.0,1,0,0
2910,0.1442,10.57131693,3.82,687,1859.9583329999998,2,0,0
4360,0.1114,11.08214255,15.82,742,3960.0,2,1,0
5136,0.1565,10.59663473,5.82,687,5550.0,2,0,0
7430,0.0788,9.952277717000001,21.52,752,1688.0416670000002,0,0,0
8459,0.145,11.401993899999999,16.57,647,5129.958333,0,0,0
4842,0.1253,10.77895629,4.97,772,4383.0,7,0,0
8144,0.1078,11.36210258,0.75,717,3181.041667,8,1,0
6591,0.1253,10.42228135,19.21,712,3780.041667,1,1,0
4640,0.16699999999999998,11.26446411,24.6,677,1748.9583329999998,1,0,1
4362,0.0859,10.96819829,19.74,732,3038.0,2,0,0
7844,0.1375,10.30895266,2.16,657,629.9583332999999,5,0,1
4024,0.1632,11.60823564,10.37,662,3360.0,2,0,0
6851,0.1287,11.24504602,20.41,737,5130.0,1,0,0
4201,0.1531,11.26446411,20.52,722,3300.0,2,0,0
2731,0.1442,11.184421400000002,23.25,697,6659.958333,3,0,0
4028,0.1411,11.15619338,2.43,682,1110.0,2,0,0
9083,0.1884,10.86513399,17.16,682,3449.958333,10,0,0
6738,0.1287,11.04292184,19.99,692,3450.041667,0,0,0
9428,0.1461,11.308358300000002,18.2,682,3872.041667,2,0,0
7230,0.1062,11.24373798,15.41,717,3030.041667,0,0,0
483,0.08,10.77895629,14.08,792,4890.041667,1,0,0
7170,0.1422,10.71441777,4.51,692,3420.041667,0,0,0
1273,0.1286,10.43081625,14.77,672,7139.958333,1,1,0
7160,0.1533,11.51292546,20.48,667,8011.0,3,1,0
725,0.1166,10.90159787,12.38,672,7530.041667,0,2,0
8108,0.152,10.41774727,17.08,657,5280.041667,1,0,0
6099,0.1253,10.52674861,21.49,707,4590.041667,0,0,1
2994,0.1189,10.11633831,6.69,717,8489.958333,3,0,0
298,0.0933,11.62625415,13.46,702,6120.0,2,0,1
3731,0.0932,12.32385568,11.77,732,6029.958333,1,0,0
8519,0.1703,10.73639668,23.22,652,3005.958333,1,0,0
9468,0.1461,10.5789798,2.63,667,3180.041667,5,0,0
2371,0.1442,10.73630972,11.48,712,2970.0,2,0,0
8053,0.128,12.52815614,17.87,672,6989.041667,0,1,0
8416,0.1261,12.36307639,16.84,707,7320.0,1,1,1
3948,0.1505,11.35040654,14.04,672,5490.0,1,0,0
2419,0.1253,10.82972862,9.17,702,3780.0,0,0,0
8351,0.1545,10.27505111,15.48,642,1620.041667,0,0,0
593,0.1134,11.22524339,14.8,712,2970.0,3,0,0
8210,0.1709,10.81977828,26.52,657,7470.041667,1,0,1
3601,0.1253,10.47728798,10.41,687,2639.958333,0,0,0
8310,0.1166,11.90158345,18.43,722,13499.0,12,0,1
9349,0.0859,11.51292546,19.08,737,8609.958333,2,0,0
4441,0.1843,10.1266311,20.64,662,3780.0,2,0,0
2046,0.0932,11.22524339,3.33,732,3240.0,0,0,0
6564,0.1287,10.69194491,11.75,692,2730.041667,0,1,0
6221,0.0894,10.59663473,18.42,742,2670.041667,0,0,0
4456,0.1114,10.30895266,17.52,722,2819.958333,2,0,0
331,0.0838,9.893437217,2.36,722,5790.0,1,0,0
7597,0.1025,10.50506754,18.38,732,3394.0,0,0,0
3434,0.1158,10.59663473,17.37,737,3029.958333,0,0,0
3809,0.0963,11.31447453,4.71,762,6809.958333,0,1,0
48,0.0901,11.19821472,9.96,722,3089.958333,0,0,0
8025,0.1722,10.49127422,23.47,657,4757.0,2,1,0
7869,0.1533,10.30895266,21.28,652,1830.0,3,0,0
7847,0.1722,10.23995979,22.93,642,1800.0,4,0,0
4726,0.1426,11.11125555,12.48,687,7410.0,3,0,0
404,0.1204,11.51292546,14.32,677,4439.0,1,0,0
7037,0.1635,11.40756495,17.35,667,4980.041667,0,0,0
6191,0.1218,10.54534144,10.2,712,4033.0,0,0,0
2502,0.1568,10.81985828,13.94,667,1770.0,0,0,0
9538,0.1422,11.56171563,0.7,687,7920.041667,6,1,0
5891,0.1148,11.03488966,18.66,722,3300.0,0,0,0
3371,0.1537,10.55581274,4.97,662,2639.958333,0,0,0
6951,0.0894,10.67359577,12.58,777,2160.0,0,0,0
224,0.1028,11.48246626,5.58,697,4800.041667,0,0,0
2718,0.1284,10.66895539,8.76,687,5670.0,1,0,0
1201,0.1254,9.903487553,18.72,677,7590.0,1,0,0
4085,0.1253,10.73639668,12.83,702,1709.9583329999998,0,0,0
6128,0.1114,10.59663473,9.9,732,5460.0,0,1,0
8520,0.1797,11.28978191,29.72,672,8489.958333,2,3,0
7616,0.1311,11.17745273,16.38,682,2134.041667,0,0,0
6272,0.0894,10.75790288,21.19,737,5820.0,0,0,0
1112,0.1103,11.42566678,12.44,682,5700.0,2,0,0
8308,0.145,11.69524702,24.95,677,13979.0,0,0,0
2855,0.0932,11.62625415,0.43,802,5460.0,1,0,0
1500,0.1367,11.00209984,12.54,697,3570.0,3,0,0
7551,0.0788,11.41861479,9.61,792,5700.041667,0,0,0
5713,0.1218,11.58988651,2.38,722,2280.041667,1,0,0
752,0.08,10.38183131,8.55,782,5550.0,0,0,0
7045,0.1392,11.15625052,14.09,692,5340.041667,1,0,0
8937,0.1758,10.65725935,9.91,677,931.0416667000002,3,0,0
3564,0.1221,12.02754389,1.56,747,3089.958333,1,0,0
9443,0.1392,10.30895266,10.8,702,1320.041667,4,0,0
1213,0.1064,11.26446411,4.26,697,4140.958333,0,0,0
3120,0.1126,10.86650919,18.16,727,2910.0,0,0,0
8674,0.1229,10.91508846,14.64,667,4229.958333,6,1,1
5976,0.1287,10.42228135,13.14,702,7710.041667,1,0,0
6931,0.1357,10.96127785,17.5,687,3450.041667,1,0,1
7518,0.1273,11.13276254,21.13,717,4260.041667,2,0,0
7749,0.0775,12.61153775,5.38,757,5641.0,4,0,0
1146,0.0737,10.4341158,0.35,807,7139.958333,1,0,0
2020,0.1158,11.54248427,20.26,722,5700.041667,1,0,0
8110,0.133,10.30895266,14.08,662,1960.0416670000002,7,0,1
7296,0.1099,12.27839331,0.41,752,4600.041667,0,0,0
5224,0.1496,11.18351821,12.19,702,5100.0,0,0,0
2999,0.1189,10.8620712,2.65,712,8819.958333,3,1,0
2650,0.0932,10.81977828,17.57,737,2669.958333,1,0,0
8043,0.1438,10.59663473,28.68,692,4709.0,1,0,0
9016,0.1284,11.40756495,4.29,727,6000.0,4,0,0
4105,0.07400000000000001,9.852194257999999,4.93,787,4195.958333,2,0,0
1657,0.1126,10.5454467,2.34,712,2640.041667,1,0,1
5039,0.07400000000000001,9.210340372000001,1.2,807,3899.958333,0,0,1
1322,0.138,10.81977828,20.3,672,3690.0,1,0,0
7270,0.1385,11.40756495,4.95,677,4290.041667,1,0,0
4310,0.0894,10.30895266,2.84,762,4380.0,1,0,0
4519,0.0774,10.27505111,21.52,737,3179.958333,1,0,0
4552,0.1287,11.65268741,8.35,702,6089.958333,2,0,0
9264,0.1392,11.28978191,0.6,702,3479.958333,6,0,0
5567,0.1183,10.75052252,3.65,722,8856.0,0,0,0
3175,0.1461,10.6593278,17.75,677,11217.95833,1,0,0
360,0.0951,11.08214255,2.14,777,4559.041667,6,0,0
797,0.1292,10.64780302,21.04,677,2910.958333,3,0,1
7339,0.1496,10.5865844,9.18,682,2520.0,1,1,0
8380,0.1671,11.06663836,20.83,662,3269.0,4,0,1
7951,0.1312,11.00209984,1.02,652,539.0,3,0,0
1253,0.09699999999999999,9.798571382999999,7.13,712,1890.0,1,0,0
7443,0.0788,10.80559822,16.89,727,5910.0,0,0,0
5466,0.1392,11.35040654,9.19,677,2069.958333,2,0,0
6028,0.1114,11.42954386,12.52,752,4920.041667,4,0,0
167,0.1091,9.574983486,8.92,672,1140.0,1,0,0
8185,0.1362,10.08580911,10.65,647,11190.04167,0,0,0
3051,0.0768,10.04342339,4.33,747,4620.0,2,0,0
3914,0.1379,11.69524702,15.0,687,7680.0,1,2,0
4696,0.1287,10.1266311,9.79,692,6721.0,1,0,0
4295,0.1114,10.30895266,14.48,762,2940.0,0,0,0
7562,0.1062,10.22194128,5.76,707,3630.0,1,0,1
2146,0.1348,11.64745636,14.67,702,5041.041667,3,0,0
6417,0.1461,10.46310334,17.25,662,2250.041667,1,0,0
7109,0.1533,10.51867319,15.73,672,1950.0416670000002,1,0,0
4318,0.0894,11.60823564,7.3,807,4979.958333,0,0,0
2024,0.1411,9.998615897999999,10.15,682,6720.041667,2,0,0
1285,0.1033,10.30908599,13.88,752,2670.0,6,0,0
947,0.08,10.46310334,15.81,797,4740.0,0,0,0
6521,0.1392,11.26446411,4.48,707,8191.041667,1,0,0
8074,0.1754,11.14186178,14.71,652,5099.0,2,1,1
5032,0.1496,11.60823564,11.92,667,3569.958333,2,1,0
4628,0.1148,11.35040654,10.07,792,2940.0,0,0,0
6799,0.1531,12.32385568,1.35,702,6510.0,1,2,0
7379,0.1682,10.30895266,3.16,662,1440.0,0,0,0
1281,0.09699999999999999,10.59568428,20.84,757,7829.958333,0,0,0
2689,0.0963,10.54442628,15.05,737,4079.958333,0,0,0
6260,0.0774,11.40756495,15.89,762,8730.0,0,0,0
1784,0.1126,12.07254125,4.16,727,7222.0,3,0,0
4812,0.0894,11.81303006,13.79,762,9299.958333,3,0,0
5910,0.0774,10.42228135,23.88,747,2490.0,2,0,0
4390,0.1426,11.28983191,21.19,692,10469.95833,2,1,0
4530,0.1774,11.69524702,18.34,702,11909.95833,0,0,0
8155,0.1393,10.81977828,23.47,697,7440.041667,0,0,0
1516,0.1241,11.48246626,19.24,677,5460.0,0,0,0
3293,0.1158,11.19547123,6.38,752,5309.958333,0,0,0
8773,0.1159,10.7045021,8.0,687,5309.958333,4,0,0
3932,0.0932,10.30895266,16.8,772,5969.958333,0,0,0
5160,0.1739,11.18996158,19.59,667,7020.0,1,0,0
3615,0.0932,10.650175500000001,17.77,737,2910.0,1,0,0
6346,0.1148,10.42228135,13.39,702,2520.0,1,0,0
3022,0.1347,10.645424900000002,19.89,722,4169.958333,0,0,0
6961,0.1565,11.08214255,17.28,732,3930.041667,2,0,0
4363,0.1114,10.51867319,17.51,707,5250.0,0,1,0
235,0.0996,10.1266311,14.16,692,1918.0416670000002,0,0,0
4485,0.1322,10.81977828,13.42,692,2369.958333,2,0,0
5687,0.0894,10.87804719,24.34,732,4290.0,2,0,0
7255,0.1422,11.69524702,12.41,707,4440.0,2,0,1
5304,0.0774,9.903487553,3.42,807,4979.958333,0,0,0
5176,0.1322,11.04292184,15.76,697,5039.958333,3,0,0
4384,0.0859,10.59663473,6.87,747,3240.0,2,0,0
3219,0.1311,11.35040654,8.24,697,3205.041667,0,0,0
3492,0.1221,11.184421400000002,14.63,727,4320.0,0,0,1
9483,0.1774,10.27642947,11.36,682,5671.041667,7,0,0
3032,0.0963,8.612503371,3.71,767,1650.0,0,0,0
8158,0.1551,11.19821472,19.73,657,6210.0,13,0,1
6863,0.1114,11.05089001,13.75,722,6030.041667,0,0,0
2206,0.1347,10.16585182,23.68,687,2280.0,0,0,0
1732,0.1568,11.46163217,22.68,712,3000.041667,2,0,0
2750,0.0932,10.95080655,11.56,777,6810.0,5,0,0
7252,0.1025,10.42228135,11.04,737,2610.0,2,0,0
4719,0.1183,10.46321762,24.13,717,6449.958333,0,0,1
1074,0.1008,10.81977828,2.93,707,1740.0,3,0,1
5249,0.0894,10.81977828,21.55,747,2940.0,0,0,0
7781,0.1754,9.169518377000001,8.38,612,659.0,0,1,0
6710,0.16699999999999998,11.03488966,23.86,677,4590.041667,3,0,0
7651,0.1136,10.858999,7.89,692,8010.0,0,0,0
5800,0.1183,11.49272276,15.6,752,5130.041667,0,0,0
8359,0.1418,10.1266311,22.32,657,1290.041667,1,0,0
1984,0.1411,11.98290409,6.84,702,4770.0,0,0,0
2224,0.1474,11.3736634,23.49,682,4500.041667,1,0,0
1903,0.1284,10.81977828,18.6,682,5162.0,3,0,0
4270,0.1461,11.46163217,0.25,697,3300.0,0,1,1
6291,0.1496,9.574983486,11.0,697,1230.041667,0,0,1
4115,0.1284,10.75790288,14.76,692,2009.9583329999998,1,0,1
1620,0.08,9.878169745,9.23,772,5190.041667,2,0,0
4626,0.0774,11.03488966,14.4,752,8370.0,1,0,0
6352,0.0894,13.5670492,1.39,717,2820.0,2,0,0
5445,0.0859,10.08580911,8.95,722,1860.0,0,0,0
2657,0.0932,10.91508846,0.39,782,4710.0,1,0,0
5155,0.1148,10.59663473,18.24,712,5009.958333,1,0,0
6835,0.0774,11.69524702,7.72,777,10681.04167,1,0,0
2602,0.1663,11.09741002,14.96,677,4980.0,0,0,0
7618,0.1756,11.54790643,15.02,672,7320.0,3,0,0
1647,0.1367,10.72165816,2.57,677,3120.041667,0,2,0
5174,0.1183,10.77895629,3.52,742,4200.0,2,0,0
7640,0.0639,9.655026193,21.46,777,7712.0,0,0,0
8500,0.1513,10.08580911,28.15,697,1499.958333,2,0,0
6896,0.1136,10.81977828,4.1,767,3799.041667,2,0,0
3527,0.08,10.645424900000002,5.09,807,6511.0,0,0,0
3451,0.0768,11.35035948,6.62,772,7200.0,0,0,0
1118,0.0768,10.77895629,0.38,812,7950.0,0,0,0
3649,0.1126,11.53272809,0.61,717,5699.958333,0,0,0
6911,0.1114,11.39639165,3.76,757,13200.0,0,0,1
6236,0.16,10.858999,10.08,667,4410.0,0,0,0
8493,0.1576,11.48246626,11.84,652,4079.958333,2,0,0
5467,0.1218,10.81977828,1.92,727,3209.958333,3,0,1
4180,0.1148,12.07254125,12.73,747,8219.958333,1,0,0
3176,0.1253,10.91348718,17.55,682,7590.0,1,0,0
344,0.092,11.25480219,5.93,727,4800.0,0,0,0
9470,0.1496,10.79020528,13.6,677,3540.041667,6,0,0
961,0.1008,10.49664864,21.78,762,6719.958333,1,0,0
5884,0.0894,10.645424900000002,18.23,722,5850.0,3,0,0
1050,0.1229,13.12236338,2.19,672,2190.0,1,0,0
2444,0.1316,10.36646657,9.67,717,1260.041667,0,0,0
2303,0.1316,11.65268741,9.52,717,8253.041667,0,0,0
9214,0.1357,10.54275916,16.31,682,2580.0,4,0,0
175,0.1091,11.09741002,19.82,677,4290.0,1,1,0
8733,0.1222,11.09741002,12.11,677,5070.0,0,0,0
9112,0.1253,11.75981679,20.61,717,8730.0,4,0,0
4341,0.1148,12.20607265,6.97,777,7829.958333,2,0,0
2722,0.1442,12.46458334,16.97,697,7799.958333,2,0,0
7954,0.1375,9.680344001,9.45,642,841.0,0,0,0
6278,0.1357,11.00209984,13.2,677,4050.0,1,0,0
2549,0.0963,10.1266311,17.71,742,4842.958333,0,0,0
1591,0.1557,10.73639668,12.5,667,1860.0416670000002,1,0,0
1323,0.1033,9.998797732,9.0,697,1860.0,1,0,0
462,0.0951,11.28978191,0.22,767,8476.0,8,0,1
5307,0.1114,11.52781408,15.93,807,6270.0,2,0,0
1678,0.1221,9.798127037,6.27,687,3575.0,1,0,1
1102,0.1008,10.71441777,21.57,722,2309.958333,0,0,0
4415,0.1461,9.967588478,17.61,687,3209.958333,0,0,0
718,0.0863,11.40756495,5.91,732,5760.041667,0,1,0
3858,0.1126,11.41564334,8.04,722,6300.0,1,0,0
1300,0.1696,10.46310334,29.42,672,5339.958333,2,0,0
2479,0.1379,10.40426284,20.36,702,1800.0,0,0,0
6719,0.1739,10.87804719,22.35,672,14580.0,1,0,0
1384,0.0768,10.23995979,5.57,777,6095.041667,0,0,0
3192,0.0932,10.59663473,5.37,767,4290.0,0,0,0
3093,0.1221,10.46310334,23.17,697,4620.0,0,0,1
430,0.1141,11.19821472,21.01,692,2580.0,0,0,0
1995,0.1347,11.11542853,6.18,672,4950.041667,1,1,0
3067,0.1284,11.08980542,17.11,702,5173.958333,2,0,0
5477,0.0894,10.77895629,16.63,732,3629.958333,2,0,0
2699,0.1284,10.64304111,10.37,717,3719.958333,0,0,0
1196,0.1191,10.14643373,2.68,677,1740.0,2,0,0
2668,0.1632,11.08214255,16.39,672,5310.0,2,0,0
4666,0.0894,10.304141099999999,19.29,747,8070.0,1,0,1
8443,0.1482,10.89673933,9.67,647,4170.0,1,1,1
6836,0.0894,11.08214255,6.0,787,4770.0,0,0,0
4355,0.1148,10.650175500000001,13.79,747,5970.0,0,0,0
9211,0.1183,10.91508846,13.7,732,5880.0,4,0,0
3661,0.1158,11.15625052,16.78,727,3509.958333,0,0,1
7642,0.1607,10.71441777,9.33,672,1770.0416670000002,0,0,0
147,0.0807,10.79957558,9.89,772,9870.0,0,0,0
1501,0.1146,11.42954386,8.28,692,6030.041667,2,0,0
3141,0.1537,10.70772878,12.59,722,6840.0,0,0,0
704,0.1292,11.15625052,4.08,667,5820.0,3,3,0
4060,0.1183,10.96819829,8.23,742,2153.0,2,0,0
4313,0.1148,9.903687533,3.6,722,1530.0,2,0,0
8652,0.1292,10.34174248,21.65,667,1050.0,8,0,1
8535,0.1482,11.23434848,10.24,652,1889.9583329999998,1,1,0
6212,0.1913,10.91508846,2.38,717,4740.0,0,0,0
3251,0.1126,11.44518181,15.38,727,5370.0,2,0,0
1103,0.0976,10.46310334,16.77,717,2923.0,1,0,0
4849,0.1218,11.69107165,13.42,692,8880.0,2,0,0
1874,0.1221,9.998797732,22.8,692,5310.041667,0,0,0
4788,0.1218,11.48246626,14.75,697,8249.958333,0,0,0
8609,0.0945,11.40756495,10.43,717,7260.0,4,0,0
6697,0.1218,11.45105006,8.49,737,5040.0,1,1,0
2500,0.1347,10.46595641,21.91,757,3419.958333,7,0,0
2471,0.0932,9.741203889,24.63,732,3810.0,1,0,1
2525,0.1411,11.112447900000001,6.86,682,5249.958333,1,0,0
1688,0.0932,11.64395373,0.45,772,6244.041667,0,0,0
4572,0.0859,10.645424900000002,17.37,752,4410.0,1,0,0
1084,0.08,11.00209984,4.96,777,7859.958333,7,0,0
9320,0.1496,11.01862914,16.19,672,6360.0,4,0,0
7388,0.1136,10.96819829,23.96,687,4020.0,1,0,1
6165,0.1426,11.50992096,17.26,682,4230.041667,0,0,0
6555,0.1218,10.81977828,15.55,692,2040.0416670000002,1,0,0
559,0.1071,10.858999,11.86,727,1694.0416670000002,0,0,1
6964,0.1426,11.05089001,10.7,677,2040.0416670000002,1,0,0
1017,0.1197,10.59663473,23.85,732,2353.958333,0,0,1
2688,0.1568,10.73639668,20.87,677,2339.958333,0,0,0
4071,0.0963,10.68510338,1.35,737,7559.958333,2,0,1
4538,0.0859,10.62132735,10.92,757,5160.0,1,0,0
178,0.0775,10.858999,9.55,767,12960.04167,0,0,0
3977,0.1316,11.77528973,8.23,702,10590.0,2,0,0
3673,0.1632,11.23321156,11.81,677,2820.0,1,0,0
5182,0.1843,11.40087596,1.26,702,3119.958333,2,0,0
8085,0.1249,11.46163217,16.19,657,5070.0,5,0,0
9423,0.1114,10.30895266,10.52,737,2070.041667,4,0,1
5190,0.1357,10.49127422,19.9,672,2550.0,1,0,1
1051,0.0832,10.57131693,10.83,742,6329.958333,6,0,0
7647,0.0751,10.75790288,12.77,747,3420.041667,0,0,0
8861,0.1557,10.645424900000002,6.83,707,10410.04167,8,0,0
5369,0.1218,11.59542669,12.25,727,6035.0,1,0,0
9203,0.1218,11.91839057,20.18,702,6900.0,1,0,1
6809,0.1496,10.54534144,22.45,672,3367.041667,1,1,0
7554,0.1273,11.07906088,23.96,697,13980.0,0,0,0
2198,0.0932,10.34174248,19.21,727,4620.041667,3,0,0
5150,0.16,11.08214255,13.42,662,5130.0,2,0,0
4506,0.1426,10.93310697,14.55,677,1890.0,2,0,0
