int.rate,log.annual.inc,dtai,fico,days.with.cr.line,inq.last.6mths,delinq.2yrs,default
0.1505,11.75194237,11.85,662,4410,2,0,0
0.1221,12.07254125,9.59,742,9600.041667,1,0,0
0.0963,11.91839057,7.47,737,6150,0,0,0
0.1221,11.15625052,11.64,707,1710,0,0,0
0.1505,11.27720313,16.74,682,1440,1,0,0
0.1442,11.45105006,16.46,702,3150.041667,1,0,0
0.1221,10.4341158,7.52,712,1140.041667,0,0,0
0.1221,11.00209984,21.09,692,3780.041667,1,0,0
0.08,11.51292546,0.71,787,5490,1,0,0
0.1568,11.05089001,7.03,667,2250.041667,0,0,1
0.1126,12.00701176,15.02,762,7470.041667,1,0,1
0.1442,10.71441777,15.25,677,3870.041667,0,0,1
0.1284,11.53272809,20.21,727,9210.041667,2,0,1
0.1411,11.20775808,15.99,707,3360.041667,0,0,1
0.0788,10.1266311,19.15,737,6030.041667,0,0,1
0.1284,11.15625052,11.97,672,7313,1,0,0
0.0963,11.00209984,6.16,727,8310,0,1,0
0.08,10.59663473,23.01,797,5250.041667,0,0,0
0.0932,10.81985828,0.36,757,3210,2,3,0
0.1221,11.09741002,10.76,792,5850,7,0,1
0.1189,10.858999,7.52,752,3330.041667,7,0,0
0.16,10.59653473,15.75,662,2640.041667,0,0,0
0.1568,12.09158169,22.49,662,4710,2,0,0
0.1505,11.28978191,12.07,667,3509.041667,1,0,0
0.1253,11.65268741,13.74,727,9214.041667,0,0,0
0.1221,10.71441777,21.87,697,2940,2,0,0
0.1221,11.12732181,3.99,702,5040,1,1,0
0.1126,10.59663473,6.15,732,7680,2,0,0
0.1158,10.30895266,9.48,707,2550,0,0,0
0.1474,10.83958091,18.71,672,4740,2,0,1
0.1316,10.49127422,21.5,702,1560.041667,0,0,1
0.1411,11.00209984,21.32,682,3090.041667,1,0,1
0.1126,12.10071213,10.07,717,3630,2,0,1
0.1158,11.22132693,3.53,712,9330.041667,1,0,0
0.0932,11.35040654,7.81,752,2610.041667,1,0,0
0.0963,10.44461927,15.51,727,3134.041667,2,0,0
0.0963,10.81977828,15.46,747,6660.041667,1,0,0
0.1316,11.00209984,14.08,672,3810.041667,1,1,0
0.1221,10.08580911,21.15,692,1650.041667,0,0,0
0.1095,11.17890622,11.93,792,5100,6,0,0
0.1695,8.342839804,0,687,1238.041667,0,0,0
0.1347,10.81977828,20.83,692,1470,2,0,0
0.1126,12.07254125,4.16,727,7222,3,0,0
0.1126,10.59350484,17.73,747,5430,0,0,0
0.1284,11.55214618,5.52,762,8630.041667,4,0,0
0.1474,10.73639668,16.33,727,4350,1,1,0
0.0963,10.23981692,22.97,742,4470.041667,0,0,0
0.1126,11.00209984,12.2,762,3690,2,0,0
0.1158,10.23981692,20.75,717,2716.041667,0,0,0
0.1095,11.14186178,7.1,732,3180,1,0,0
0.1442,11.14186178,18.12,677,2400.041667,0,0,0
0.1095,11.77528973,5.18,707,4110.041667,2,0,0
0.1347,10.59653473,8.55,672,4620.041667,1,0,1
0.0932,11.15619338,1.08,757,4232.041667,1,0,0
0.06,10.4341158,17.12,742,2430.041667,0,0,0
0.1253,11.28983191,1.62,692,2880,0,0,0
0.1284,10.72555551,14.24,722,3540.041667,2,0,0
0.0963,11.08214255,9.62,797,11820.04167,0,0,0
0.0932,11.03488966,8.52,797,4050,0,0,0
0.1287,10.18111929,20.14,692,1942,0,0,0
0.1505,10.08580911,14.15,667,3450.041667,1,0,0
0.1126,10.91501573,21.41,727,3900.041667,1,0,0
0.1095,11.2515607,7.75,712,6240,0,0,0
0.1189,11.08214255,1.62,732,5612.041667,0,1,0
0.1158,11.53479458,10.51,727,10500,1,0,0
0.1347,10.37361617,21.3,692,2252.041667,1,0,0
0.1316,10.73630972,21.34,687,3690,2,0,0
0.1347,10.87012913,16.71,672,3000.041667,1,0,0
0.1367,10.30895266,13.28,692,1132,0,0,1
0.1114,10.858999,19.06,762,10710,5,0,0
0.1379,11.60823564,1.52,667,3480.041667,1,0,0
0.1379,11.00209984,7.12,692,5640.041667,2,0,0
0.0932,10.1266311,16.23,757,4110.041667,0,0,0
0.0932,10.08580911,18.75,782,10110,4,0,0
0.0932,11.1844214,20.5,737,4530.041667,2,0,0
0.1158,11.15625052,10.99,732,4171.041667,0,0,1
0.0963,10.5454467,14.02,732,4350,3,0,0
0.1126,11.21182037,8.77,742,8340,0,0,0
0.1316,11.22524339,4.48,682,3420.041667,1,0,0
0.1253,10.89673933,14.38,707,7020.041667,2,0,0
0.1253,10.81985828,10.92,682,5610.041667,2,0,0
0.08,10.59663473,7.26,737,1896.041667,1,0,0
0.1379,9.903487553,23.82,667,2700.041667,1,0,0
0.1189,10.77895629,18.13,692,7530.041667,0,0,0
0.0932,10.30895266,8.48,752,3990,2,0,0
0.0932,11.14186178,8.68,807,8580.041667,0,0,0
0.1316,11.36210258,14.34,697,5130,1,1,0
0.0963,11.91839057,6.14,727,8310,1,0,0
0.1189,10.59663473,11.46,717,7347,0,0,0
0.1221,10.97164063,16.04,707,3885.041667,1,0,0
0.1253,11.30220443,15.21,677,5160,0,0,0
0.1284,11.00209984,22.06,697,2220,0,0,0
0.1221,11.22524339,15.02,722,5400,2,0,0
0.0932,10.1266311,12.82,737,1920.041667,0,0,0
0.1411,10.64661467,23.67,667,4980.041667,1,0,0
0.1253,10.69203582,20.75,677,4080.041667,0,0,1
0.1095,10.1266311,11.62,727,6510,0,0,0
0.1221,11.22524339,14.58,712,5730.041667,1,0,0
0.0963,11.77525896,7.38,727,5490,1,0,0
0.0932,10.98529272,11.02,757,3510.041667,0,0,0
0.1126,11.42954386,14.05,722,7200.041667,0,0,0
0.1114,10.04324949,4.33,727,2130,0,1,0
0.1474,10.69194491,18.3,667,4620.041667,1,0,0
0.08,10.59663473,18.78,732,3870.041667,2,0,0
0.08,11.61728548,5.1,752,8250.041667,2,0,0
0.0932,10.12085445,18.01,722,1860,2,0,0
0.1411,10.73630972,12.11,672,2700.041667,0,1,0
0.1316,10.96819829,7.28,687,2190,0,0,0
0.0932,11.40756495,6.43,767,5610.041667,0,0,0
0.1284,11.77528973,10.62,682,3210,0,0,0
0.1221,10.54534144,13.07,712,4998.041667,2,0,0
0.1284,11.1123882,15.53,697,3750.041667,0,0,0
0.1189,10.71441777,5.47,702,2940,2,0,0
0.08,10.81977828,10.51,737,2370.041667,1,0,1
0.1284,12.11450545,20.69,697,3149.041667,3,0,0
0.1158,10.91508846,24.37,697,8700,2,0,0
0.1126,10.81977828,2.88,712,4320,3,0,1
0.1347,12.66032792,10.05,692,9060,1,0,0
0.1411,11.39643659,10.64,662,5940.041667,1,0,0
0.1537,10.71441777,5.84,672,2460,1,0,0
0.1221,11.19766662,14.97,732,6360.041667,2,0,0
0.1189,11.34142515,10.33,717,1860,3,0,0
0.1158,10.91508846,13.99,717,3090.041667,1,0,0
0.0963,11.91839057,8.44,812,6750.041667,2,0,0
0.0932,11.51288546,3.83,747,3390.041667,0,0,0
0.1095,10.59663473,7.68,732,2460,0,0,0
0.08,10.88930435,11.08,752,1920.041667,1,0,0
0.1442,12.3588109,8.32,677,7560.041667,0,0,0
0.1505,10.94199592,12.7,682,3750.041667,0,0,0
0.1158,11.1844214,13.27,727,4050,2,0,1
0.1632,11.91839057,6.55,662,4050,3,1,0
0.1126,11.09741002,18.31,722,4110.041667,0,0,0
0.1221,9.998797732,22.8,692,5310.041667,0,0,0
0.0751,10.96819829,10.26,782,8340.041667,1,0,0
0.1221,11.15619338,6.58,707,3690,2,1,0
0.1158,10.25765937,16.17,722,1830,1,0,0
0.1474,11.16200536,11.42,672,2940,3,3,0
0.0932,11.10495723,8.35,787,7650,0,0,0
0.0932,10.37255324,8.48,782,3390.041667,0,0,0
0.1411,11.41861479,16.8,682,5700.041667,1,0,0
0.1284,10.73639668,19.57,697,3450.041667,1,0,0
0.0768,10.37349118,0.38,822,9968.041667,0,0,1
0.0963,11.60823564,18.41,737,3481.041667,1,0,1
0.1189,11.00209984,17.24,707,4770,0,0,1
0.1253,10.81977828,14.42,682,5640.041667,0,0,0
0.1126,12.01370075,10.01,727,6750.041667,1,0,0
0.1126,11.03488966,4.49,722,1710.041667,0,0,0
0.1253,10.73630972,15.91,697,2220,2,0,0
0.1095,11.22524339,23.25,722,6540,3,0,0
0.1253,10.90778916,9.12,702,3240,2,0,0
0.1347,11.05089001,12.93,712,6553,3,0,0
0.1505,11.37939407,9.08,667,6930,0,0,0
0.1095,10.81977828,22.46,717,5820,2,0,0
0.1357,11.05089001,19.2,677,4290,2,0,0
0.1253,10.66895539,9.27,687,2850,3,1,1
0.1126,10.65735347,18.15,722,2674.041667,0,0,0
0.0932,9.305650552,24.98,727,2310.041667,0,0,0
0.0963,11.15625052,6.31,737,3480.041667,2,0,1
0.1316,11.06663836,7.97,697,3150.041667,0,0,0
0.1158,11.47210347,0.13,797,4770,2,0,0
0.1126,12.07254125,3.31,757,5880,0,0,0
0.1284,10.81977828,18.6,682,5162,3,0,0
0.0768,11.45105006,15.29,777,4080,0,0,0
0.1422,11.00209984,3.48,702,3870.041667,3,0,0
0.1505,10.84081544,15.06,662,9180,1,1,1
0.0963,10.59653473,9.18,727,4980.041667,3,1,0
0.1189,10.51867319,20.63,692,4410,1,0,1
0.0932,10.89673933,6.6,727,1921.041667,1,0,1
0.1505,11.46163217,17.72,667,7080.041667,2,0,1
0.1316,11.23848862,21.9,687,6000.041667,0,0,1
0.1158,11.47001796,4.81,702,5070,2,0,0
0.0963,11.03488966,6.35,732,1980.041667,0,0,0
0.0963,10.32548196,14.4,722,3257,2,0,0
0.0963,11.40756495,3.27,732,3720.041667,3,0,1
0.1253,11.00209984,20.14,687,4140.041667,1,0,1
0.1158,10.34148439,6.89,712,5670.041667,1,0,1
0.0768,11.08220409,8.4,782,11340,1,0,0
0.1347,11.51292546,21.8,687,6420.041667,0,0,0
0.1411,10.91501573,12.59,672,1650.041667,2,0,0
0.1253,11.76368418,16.16,707,4470.041667,2,0,0
0.1189,11.15625052,21.24,702,7860.041667,0,0,0
0.0932,10.30895266,14.16,762,5550.041667,2,0,0
0.1474,11.08220409,22.1,672,4934.041667,2,0,1
0.1442,11.15625052,13.7,697,2550,0,0,0
0.1189,10.54534144,19.64,707,1890,1,0,0
0.1379,10.71441777,6,722,5280.041667,1,0,0
0.08,10.81977828,19.06,732,4773,0,0,0
0.1347,11.77528973,13.85,702,4200.041667,2,1,0
0.1316,10.4341158,19.55,682,2490,0,0,0
0.1505,11.46163217,17.72,667,7501.041667,2,0,0
0.1442,10.49127422,22.43,667,2877,1,0,0
0.1126,11.16472876,11.61,722,6480,2,0,0
0.1158,10.37349118,22.09,702,2945,0,0,0
0.0963,10.66895539,7,742,3600,1,0,0
0.1221,11.2515607,14.96,712,4860.041667,3,0,0
0.0932,10.49127422,10.73,752,13770,3,0,0
0.1505,10.59663473,20.64,662,3030.041667,1,0,0
0.1316,11.91839057,4.06,697,7170.041667,1,2,0
0.1189,10.23995979,16.11,697,4080,2,0,0
0.1253,11.30220443,1.85,687,4320,2,0,0
0.08,10.66895539,8.6,742,3150.041667,0,0,0
0.1411,10.71441777,14.45,672,8940.041667,0,0,0
0.1379,10.71441777,9.07,682,5100,0,0,0
0.1189,10.59663473,14.88,757,6150,0,0,0
0.0932,11.00209984,1.78,797,8100,2,0,0
0.1095,10.51867319,14.72,777,3811.041667,1,0,0
0.1474,10.81977828,13.94,662,2191,1,0,0
0.0963,11.15625052,12.19,772,4080,1,0,1
0.1379,10.76595548,9.17,712,8847,0,0,0
0.1221,11.14186178,18.14,677,5251.041667,3,1,1
0.1095,11.56171563,8.14,757,6960,0,0,0
0.1442,11.14186178,14.26,677,4530.041667,1,0,0
0.1411,11.28978191,7.21,672,3030.041667,0,0,0
0.1474,9.210340372,1.2,667,1860,0,1,0
0.1221,11.00209984,11.42,702,1950.041667,2,0,0
0.1221,11.00209984,10.56,692,4080,0,3,0
0.0932,10.51583186,8.52,737,4590.041667,1,0,0
0.0963,10.6508871,15.63,727,4200.041667,1,0,0
0.1158,11.69524702,14.51,712,6780.041667,2,0,0
0.1221,11.22524339,1.81,697,10290,2,0,0
0.0963,11.00209984,11.24,742,5790,2,0,0
0.1189,11.61728548,1.92,702,8730,1,0,0
0.1379,10.18490001,5.34,682,10308.95833,3,1,0
0.1284,10.30815234,21.18,682,4109.958333,3,0,0
0.1158,11.8493977,8.32,727,4890.041667,1,0,1
0.1379,10.93310697,4.18,687,7184.041667,3,0,0
0.1126,12.87390202,15.68,792,9041,3,0,0
0.1347,10.12647109,12.15,687,1925.041667,2,1,0
0.0963,11.44293209,14.05,727,5100,1,0,0
0.1347,10.93310697,13.61,677,6390.041667,3,0,0
0.1347,11.28978191,21.11,687,3330,2,0,0
0.1442,11.51292546,13.57,662,5157,0,0,0
0.1379,10.41271189,15.47,692,1861,1,0,0
0.1379,10.91508846,14.68,662,5310.041667,1,0,0
0.0932,11.87164831,4.69,792,12433,0,0,0
0.1253,11.73446773,15.83,702,6420.041667,0,2,0
0.1537,11.81303006,18.12,667,9000.041667,1,1,1
0.1189,11.28983191,17.64,717,2226,2,0,0
0.1316,11.39643659,7.4,687,3300,3,0,0
0.1095,11.60823564,1.07,762,4290.041667,0,0,1
0.1411,10.46310334,21.15,667,2640.041667,2,1,0
0.08,11.15625052,2.59,807,4800,1,0,0
0.1411,11.98290409,6.84,702,4770,0,0,0
0.0963,10.30895266,4.08,817,8250.041667,0,0,0
0.0932,11.69524702,5.93,747,3150.041667,1,0,0
0.1221,10.59663473,20.43,707,7050,3,0,0
0.1221,10.9329641,14.38,712,4080,1,1,0
0.1126,11.03650127,3.61,722,3690,0,0,0
0.1442,10.1266311,12.38,677,1410,3,0,0
0.1158,11.51292546,22.37,727,3652,0,0,0
0.08,10.23981692,7.84,772,1591.041667,1,0,0
0.1158,11.14186178,21.86,727,5790,0,1,0
0.1126,10.49404814,1.4,772,5640.041667,1,0,0
0.1347,11.11542853,6.18,672,4950.041667,1,1,0
0.1632,9.998797732,8.67,662,1140,2,0,1
0.1218,10.88743693,17.64,697,2442.958333,0,0,0
0.1505,10.91508846,16.95,677,8670,0,0,0
0.1379,11.26446411,3.29,682,4560.041667,0,0,0
0.0963,11.55214618,9.63,777,6270,2,0,0
0.1189,11.38813292,7.34,717,3060.041667,1,0,1
0.1189,11.15619338,18.28,717,6960,1,1,0
0.0963,10.57131693,11.57,812,4650.041667,1,0,0
0.1158,11.51292546,23.7,727,5040,2,0,0
0.1474,10.30895266,11.24,677,3060.041667,1,0,1
0.0932,10.81985828,5.28,732,3810.041667,1,0,0
0.0932,11.60823564,10.29,752,4410,0,0,0
0.1316,11.35040654,12.01,752,3749.041667,0,0,0
0.1632,11.40756495,9.77,672,6633,3,1,0
0.1411,10.1266311,13.73,682,4320,0,0,1
0.0932,11.23653935,13.72,767,5850,1,0,0
0.1347,10.74492542,13.76,692,4334,0,0,0
0.1347,11.08214255,12.48,692,2940,1,0,0
0.1253,10.62132735,2.46,747,4978.041667,7,0,0
0.1537,11.00209984,17.5,677,2761.041667,0,0,0
0.1095,10.1266311,12.48,732,3810.041667,0,1,0
0.1253,10.77561739,20.59,722,11100.04167,0,0,0
0.1442,10.71441777,15.92,682,5730.041667,1,0,1
0.1284,10.40426284,17.67,702,2550,2,0,0
0.1158,11.54248427,20.26,722,5700.041667,1,0,0
0.0768,10.77895629,13.6,752,3733,3,0,0
0.0963,10.83446983,7.43,732,2760.041667,0,0,0
0.1411,10.46321762,6.99,677,2640,0,0,0
0.1411,9.998615898,10.15,682,6720.041667,2,0,0
0.1189,11.00209984,12.42,717,2370.041667,3,0,0
0.0963,11.24895992,0,782,4050,4,0,0
0.0963,11.12726298,19.11,727,6210,3,0,0
0.08,10.18490001,12.14,762,2040.041667,0,0,0
0.1221,10.04324949,9.5,712,1380.041667,0,0,0
0.1568,10.96812932,15.87,667,2190,0,0,0
0.1474,10.37352243,12.45,672,2970,2,0,0
0.1347,10.34137532,5.11,692,1350.041667,1,0,0
0.1505,10.71885237,7.67,667,3060.041667,0,1,0
0.1663,11.35040654,15.61,662,5528.958333,3,0,0
0.16,10.81977828,22.13,677,2580,0,0,0
0.1316,10.84028655,21.44,707,4020,1,0,0
0.1379,11.5806215,4.58,687,5490,1,1,0
0.1189,11.51292546,2.3,717,5520,0,0,0
0.1442,10.4487146,7.58,687,1320.041667,1,0,0
0.1347,10.83958091,4.35,687,3844.041667,0,3,0
0.08,10.62132735,10.74,752,4800,1,0,0
0.1253,11.15625052,20.67,712,5339.958333,3,0,0
0.0768,10.60430524,5.78,802,4440,0,0,0
0.1284,11.66134547,8.1,697,6506,1,0,0
0.1316,10.87804719,5.52,702,2040.041667,0,0,0
0.0932,11.22524339,3.33,732,3240,0,0,0
0.1095,11.46163217,5.68,722,5460,2,0,0
0.1442,11.33814341,11.46,702,1260.041667,0,0,0
0.1158,11.22967356,9.81,742,6480.041667,0,1,0
0.1126,11.35035948,7.45,742,5370.041667,1,0,0
0.1568,11.69524702,19.87,682,5010.041667,0,1,0
0.0963,10.91508846,16.56,782,4980.041667,0,0,0
0.1284,10.37361617,19.16,702,1890,0,0,0
0.16,10.59663473,23.13,662,3090.041667,3,0,0
0.1442,11.60823564,6.33,682,1890,2,1,0
0.1411,10.51867319,16.96,692,1500,2,0,0
0.1095,11.28978191,2.77,752,5717.041667,1,0,0
0.1568,10.27931786,19.53,692,3738,0,0,0
0.1158,10.54534144,23.08,732,7050.041667,0,0,0
0.1347,11.81303006,12.18,702,3390.041667,1,0,0
0.1695,11.08220409,22.85,682,2670.041667,0,0,0
0.1442,11.52184556,11.22,682,3450.041667,0,0,0
0.1253,11.44035477,19.35,692,5449,0,0,0
0.0963,11.15625052,8.45,737,4890.041667,2,0,0
0.1347,11.15619338,11.73,702,2820.041667,1,0,0
0.1537,10.46310334,6,662,1470,1,0,0
0.1379,11.22524339,20.86,767,7950.041667,2,0,0
0.0932,10.81977828,0.36,777,3092.041667,2,0,0
0.1347,11.22524339,4.75,682,5520,1,0,0
0.1411,10.77895629,15,687,4590.041667,0,2,0
0.1095,10.81977828,6.38,717,3630,0,0,0
0.1537,11.71993963,6.52,677,2880,0,0,0
0.08,10.71441777,13.28,767,11310,3,0,0
0.1126,10.93310697,7.16,737,2970,1,0,0
0.1726,11.81303006,9.33,672,1650.041667,1,0,0
0.1253,10.1266311,3.65,712,2190,0,0,0
0.1411,11.00209984,14.02,692,2370.041667,3,0,1
0.1505,11.12726298,13.96,672,2294.041667,1,1,0
0.1442,11.00209984,11.26,682,6540,2,0,1
0.1379,10.77895629,4.95,687,3150.041667,1,0,0
0.08,11.95969885,0.18,797,12153.04167,2,0,0
0.0963,10.84251777,12.53,727,2490,2,0,0
0.1253,10.81977828,11.88,722,2790.041667,1,0,1
0.08,11.47950642,11.79,817,5961.958333,0,0,0
0.1253,10.81977828,15.41,727,1590.041667,1,0,0
0.1189,11.15625052,11.23,747,4440.958333,0,1,0
0.1347,11.71993963,4.64,762,5829,1,0,0
0.0963,11.08214255,0.28,752,2280.041667,0,0,0
0.1189,11.91839057,6.78,752,6150,1,0,0
0.1537,10.59653473,20.16,667,3090.041667,3,0,0
0.1253,11.18725073,11.37,732,5100,2,0,0
0.1189,11.20504069,4.05,782,2760.041667,1,0,0
0.1316,10.91523391,7,702,1920.041667,1,0,0
0.0768,11.56171563,14.09,777,3960,3,0,0
0.1411,10.59663473,19.67,667,3240,1,0,1
0.08,11.40756495,8.97,757,4470.041667,0,0,0
0.1221,10.25132355,6.44,712,2940,2,0,0
0.1316,10.27394705,23.12,707,2490,3,0,0
0.1316,11.30220443,20.5,702,3240,0,0,1
0.1189,9.798127037,14.07,787,5621.041667,0,0,0
0.1442,11.47210347,7.09,707,4771,0,0,0
0.16,10.03819326,18.62,662,1740.041667,2,0,0
0.08,9.903687533,13.74,777,10411.04167,0,0,0
0.1316,10.858999,7.13,717,3120.041667,2,0,0
0.1442,10.4341158,6.78,732,1170,0,0,0
0.1568,10.9355326,22.25,692,5880,1,0,0
0.0963,10.71441777,8.16,787,6630,3,0,0
0.1253,10.30895266,17.76,732,1950.041667,1,0,0
0.1221,11.3223701,1.42,747,2670.041667,0,0,0
0.1411,10.29200994,18.1,672,4440,2,2,0
0.1632,11.08214255,20.22,687,5340.041667,1,0,0
0.1347,9.998615898,7.31,712,3780.041667,2,0,0
0.1695,12.42520818,8.46,662,5100,3,0,0
0.1284,11.08201946,4.89,687,5520,1,0,1
0.1379,11.3736634,17.26,702,6960,0,0,1
0.1284,10.71441777,9.68,712,6720.041667,0,1,0
0.1442,11.36214909,4.35,687,6900,3,1,0
0.1474,10.74879772,19.81,672,7050.041667,2,0,0
0.1853,11.00209984,13.88,662,1590.041667,1,0,0
0.1189,10.23981692,5.62,752,1560.041667,2,0,0
0.1221,11.32659589,12.68,717,6810.041667,0,0,1
0.1253,12.33490552,7.9,747,4680,1,0,0
0.0963,12.25486281,13.14,762,9503.958333,2,0,0
0.1221,10.71441777,19.81,712,3090.041667,1,0,0
0.1316,10.12262308,23.52,692,2850.041667,2,0,1
0.1474,9.852194258,15.47,697,1260.041667,0,0,0
0.0963,10.55174196,4.05,772,14167,2,0,0
0.1347,11.46167427,11.89,702,4500.041667,0,0,1
0.1695,9.61580548,9.36,662,1267.041667,1,0,1
0.1442,11.73606902,13.27,682,8473,2,1,0
0.1347,11.31447453,15.2,682,5334.041667,0,1,0
0.1316,10.43399815,18.85,697,2641,3,2,1
0.1284,11.22524339,22.45,732,4410,3,0,0
0.1253,10.75798798,9.32,712,4472,1,0,0
0.1537,11.22524339,10.03,667,3390.041667,2,0,0
0.1379,10.81977828,3.7,707,2580,3,1,0
0.1568,10.30895266,2.68,682,1201.041667,2,0,0
0.0737,11.03495418,3.5,777,6630,0,0,0
0.1379,10.91508846,19.83,707,1500,0,0,0
0.1379,11.27720313,3.08,752,4380,7,0,0
0.1284,11.12726298,18.09,727,3870.041667,1,0,0
0.0963,11.69524702,2.93,802,4442,0,0,0
0.1189,10.93364254,20.11,737,5040.041667,0,0,0
0.1379,11.40756495,15.05,682,4980.041667,0,1,0
0.0932,10.81977828,7.8,742,3720,0,0,0
0.1348,11.64745636,14.67,702,5041.041667,3,0,0
0.0963,10.04324949,2.14,727,5340.041667,1,0,0
0.1474,11.22524339,0.32,702,2820.041667,0,0,0
0.0932,10.6454249,24.37,757,3390.041667,2,0,0
0.1284,10.87804719,11.59,707,2046.041667,1,0,0
0.1505,10.62132735,10.62,682,3270,1,0,0
0.1284,11.15625052,3.02,757,7830.041667,0,1,0
0.0963,10.34817337,22.46,732,2640,0,0,0
0.16,11.62625415,17.94,662,4320,2,1,0
0.1695,10.83958091,5.65,662,2611,0,1,0
0.08,10.46310334,9.74,737,3360,0,0,0
0.1316,10.4341158,21.46,717,5490,0,0,0
0.08,10.95080655,12.21,767,3900.041667,2,0,0
0.1189,9.809176873,10.55,727,2430.041667,0,0,0
0.1284,10.49750477,11.59,707,1650.041667,0,0,0
0.1568,11.35050065,22.16,672,2970,1,0,1
0.0963,10.30092049,7.38,777,5100,0,1,0
0.1189,11.15625052,6.19,747,2700.041667,0,0,0
0.1568,11.73610102,10.54,667,4860.041667,0,1,0
0.1392,10.41271189,18.07,682,3300,3,0,1
0.0737,11.08214255,7.68,782,5340.041667,0,0,0
0.0963,10.37349118,15.11,717,2753.958333,1,0,0
0.1379,11.00209984,15.14,697,4800,1,0,1
0.1347,11.00209984,17.86,682,3750,0,0,1
0.1253,10.81977828,14.5,722,4680.041667,0,0,0
0.1442,10.95954023,21.54,682,2280,0,0,0
0.1442,11.56171563,15.61,697,2040.041667,1,0,0
0.0963,12.15477935,9.64,772,8520.041667,1,0,0
0.1537,11.06657586,15.45,667,4080,1,1,0
0.1379,10.71441777,6.72,697,3841.041667,0,0,0
0.1253,10.08580911,11.85,702,4441,1,0,0
0.1347,10.2606024,18.18,687,2730.041667,0,0,0
0.1411,10.71441777,16.05,692,2970,0,0,0
0.1568,10.92773543,22.3,677,3150.041667,1,0,0
0.1253,11.0744205,22.47,717,9780,0,0,0
0.16,11.03488966,7.39,672,7800.041667,3,0,0
0.0963,10.4341158,0.39,747,3480.041667,4,0,0
0.1505,11.28978191,11.38,677,4410,2,0,1
0.1284,10.59663473,1.95,722,4442,2,0,0
0.1442,9.392661929,0,687,5193,0,1,0
0.1537,10.71441777,7.55,692,1440,0,0,0
0.0963,10.81977828,9.1,732,3660,2,0,0
0.08,11.77528973,3.78,762,5010.041667,1,0,0
0.08,11.33857208,2.63,802,4320.041667,0,0,0
0.1442,9.980448594,18.39,677,1890,1,0,0
0.1411,10.46321762,16.76,677,3600,0,1,0
0.0963,11.2771525,19.9,752,3300,4,0,1
0.1695,11.60823564,14.95,677,6990,0,4,0
0.1347,10.96439797,17.74,697,5910,0,0,1
0.0963,11.35040654,22.11,752,5550,0,0,0
0.1531,11.08214255,23.13,682,3750.041667,0,0,0
0.0963,12.61153775,5.74,727,6201,0,0,0
0.0932,10.34174248,19.21,727,4620.041667,3,0,0
0.1411,10.91501573,16.52,682,7950.041667,1,0,0
0.16,10.4341158,14.86,667,2880,0,0,0
0.1287,9.966462352,10.08,702,1439.958333,0,0,0
0.0963,11.60823564,5.65,777,5370.041667,1,0,0
0.0963,10.6454249,21.77,722,2970,0,0,0
0.1284,11.16194854,11.42,722,4920.041667,1,0,0
0.1347,10.17732422,12.68,697,3720,0,0,1
0.1347,10.16585182,23.68,687,2280,0,0,0
0.1284,10.81977828,17.26,707,5580.041667,3,1,0
0.1379,10.79957558,2.45,672,1860,0,0,0
0.08,10.1266311,12.62,762,5194,3,0,0
0.08,10.69194491,16.96,757,4440,0,0,0
0.1189,9.952277717,8.57,722,3210.041667,1,0,1
0.1316,9.392661929,11.5,742,4531.041667,5,0,0
0.0932,10.77895629,20.07,752,6210,0,0,0
0.0768,11.42081018,1.29,777,4200.041667,0,0,0
0.1411,11.41420949,20.33,702,4859.958333,3,0,0
0.08,10.30895266,0.8,802,3996,0,0,0
0.1189,10.29336514,5.81,757,1890,0,0,0
0.1189,9.998615898,17.13,707,3090.041667,1,1,0
0.1189,11.95761129,5.2,752,3030.041667,1,0,0
0.1505,10.65725935,7,677,4530.041667,0,0,0
0.1347,10.91501573,8.66,707,1530,0,0,0
0.1189,10.59663473,19.54,722,8190.041667,0,0,0
0.1411,10.16585182,12.97,677,3330,1,1,0
0.1474,11.3736634,23.49,682,4500.041667,1,0,0
0.0963,11.15625052,4.08,762,2700.041667,0,0,0
0.1442,11.44035477,15.81,692,7020,1,0,0
0.1221,10.15019137,8.25,767,1860,1,0,0
0.1635,11.32779998,7.52,662,1169,2,0,0
0.1189,10.59653473,7.14,737,10110.04167,0,1,0
0.0963,11.25544923,7.3,717,3420.041667,0,0,0
0.1221,10.28874995,22.2,707,2378.041667,1,0,0
0.1189,10.59663473,21.36,732,4920.041667,1,0,0
0.179,11.88448902,19.97,672,10470.04167,0,1,0
0.1663,11.00126616,11.15,667,4410,1,0,1
0.1347,10.96812932,13.28,692,3210.041667,1,0,0
0.1347,11.84228676,6.76,707,11550.04167,3,1,0
0.1221,10.96812932,1.41,777,5464,3,0,0
0.1316,10.77895629,19.6,687,2610,1,0,0
0.1505,10.44592812,17.51,692,3452.041667,2,0,0
0.1379,11.19547123,18.82,692,7560.041667,1,1,0
0.1474,11.05089001,15.47,677,5250.041667,1,0,0
0.1189,11.13453063,18.83,727,4110,2,0,1
0.1632,10.82972862,17.23,667,1470,1,0,0
0.1379,11.06657586,24.7,687,4080,0,0,0
0.1474,11.20536716,7.59,687,4740,2,0,0
0.1505,11.31203252,11.71,692,3660,0,0,0
0.1253,11.85651517,3.03,732,6000.041667,0,1,0
0.1284,11.95675836,8.21,707,6210,3,0,0
